pair,scenario,condition,correct,final_choice,n_turns
gemini-3.1-pro-preview × gemini-3.1-pro-preview,watch_dresser_nightstand,asym_B2_intervening,0,dresser,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,whisk_drawer_hook,asym_B2_intervening,0,hook,4
gemini-3.1-pro-preview × gemini-3.1-pro-preview,wire_bench_drawer,asym_B2_intervening,0,drawer,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,wrench_bench_toolbox,asym_B2_intervening,0,bench,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,apron_hook_drawer,asym_B3_poor_vis,0,hook,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,badge_desk_hook,asym_B3_poor_vis,0,hook,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,ball_yard_garage,asym_B3_poor_vis,0,yard,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,belt_closet_chair,asym_B3_poor_vis,0,closet,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,binder_shelf_desk,asym_B3_poor_vis,0,shelf,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,blanket_bed_chair,asym_B3_poor_vis,0,chair,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,book_shelf_bag,asym_B3_poor_vis,0,bag,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,bottle_fridge_counter,asym_B3_poor_vis,0,fridge,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,bowl_table_counter,asym_B3_poor_vis,0,counter,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,broom_closet_corner,asym_B3_poor_vis,0,corner,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,brush_drawer_counter,asym_B3_poor_vis,0,counter,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,bulb_box_shelf,asym_B3_poor_vis,0,shelf,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,cable_desk_floor,asym_B3_poor_vis,0,floor,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,camera_bag_shelf,asym_B3_poor_vis,0,bag,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,candle_mantle_table,asym_B3_poor_vis,0,table,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,chain_hook_box,asym_B3_poor_vis,0,box,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,chalk_tray_box,asym_B3_poor_vis,0,tray,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,charger_desk_bed,asym_B3_poor_vis,0,bed,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,clip_desk_tray,asym_B3_poor_vis,0,tray,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,clipboard_shelf_desk,asym_B3_poor_vis,0,shelf,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,cloth_rack_basket,asym_B3_poor_vis,0,rack,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,coin_jar_pocket,asym_B3_poor_vis,0,jar,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,comb_drawer_shelf,asym_B3_poor_vis,0,shelf,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,cord_desk_basket,asym_B3_poor_vis,0,desk,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,cup_shelf_table,asym_B3_poor_vis,0,table,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,dice_cup_table,asym_B3_poor_vis,0,cup,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,drill_bench_case,asym_B3_poor_vis,0,case,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,fan_shelf_floor,asym_B3_poor_vis,0,floor,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,film_shelf_drawer,asym_B3_poor_vis,0,drawer,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,flag_pole_box,asym_B3_poor_vis,0,box,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,flashlight_drawer_shelf,asym_B3_poor_vis,0,shelf,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,flask_desk_locker,asym_B3_poor_vis,0,desk,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,fork_drawer_counter,asym_B3_poor_vis,0,drawer,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,frame_wall_desk,asym_B3_poor_vis,0,desk,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,glasses_counter_shelf,asym_B3_poor_vis,0,counter,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,globe_desk_shelf,asym_B3_poor_vis,0,desk,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,glove_bench_pocket,asym_B3_poor_vis,0,pocket,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,hammer_shelf_floor,asym_B3_poor_vis,0,shelf,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,hat_hook_chair,asym_B3_poor_vis,0,chair,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,jacket_hook_chair,asym_B3_poor_vis,0,chair,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,jar_shelf_counter,asym_B3_poor_vis,0,shelf,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,key_in_boxes,asym_B3_poor_vis,0,blue box,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,knob_box_shelf,asym_B3_poor_vis,0,shelf,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,lantern_tent_truck,asym_B3_poor_vis,0,tent,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,lanyard_locker_desk,asym_B3_poor_vis,0,desk,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,leash_hook_table,asym_B3_poor_vis,0,table,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,lens_bag_case,asym_B3_poor_vis,0,case,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,letter_mailbox_mat,asym_B3_poor_vis,0,mailbox,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,lighter_drawer_pocket,asym_B3_poor_vis,0,drawer,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,lock_gate_shed,asym_B3_poor_vis,0,shed,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,map_table_wall,asym_B3_poor_vis,0,table,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,marker_cup_tray,asym_B3_poor_vis,0,cup,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,mask_hook_drawer,asym_B3_poor_vis,0,hook,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,mat_floor_shelf,asym_B3_poor_vis,0,floor,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,medal_shelf_box,asym_B3_poor_vis,0,shelf,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,mirror_wall_shelf,asym_B3_poor_vis,0,wall,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,mug_shelf_rack,asym_B3_poor_vis,0,shelf,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,needle_box_drawer,asym_B3_poor_vis,0,box,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,net_shed_yard,asym_B3_poor_vis,0,yard,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,notebook_desk_backpack,asym_B3_poor_vis,0,backpack,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,package_door_porch,asym_B3_poor_vis,0,front door,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,pail_shed_porch,asym_B3_poor_vis,0,porch,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,paint_shelf_bench,asym_B3_poor_vis,0,bench,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,pan_stove_shelf,asym_B3_poor_vis,0,stove,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,patch_drawer_table,asym_B3_poor_vis,0,table,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,pen_cup_tray,asym_B3_poor_vis,0,cup,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,phone_table_couch,asym_B3_poor_vis,0,couch,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,photo_shelf_drawer,asym_B3_poor_vis,0,shelf,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,pillow_bed_couch,asym_B3_poor_vis,0,couch,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,plate_table_sink,asym_B3_poor_vis,0,table,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,plug_desk_floor,asym_B3_poor_vis,0,desk,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,rake_shed_fence,asym_B3_poor_vis,0,fence,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,receipt_pocket_folder,asym_B3_poor_vis,0,folder,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,remote_table_cushion,asym_B3_poor_vis,0,cushion,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,ring_box_pouch,asym_B3_poor_vis,0,pouch,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,rope_shed_trunk,asym_B3_poor_vis,0,trunk,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,scale_counter_shelf,asym_B3_poor_vis,0,counter,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,scarf_closet_bench,asym_B3_poor_vis,0,bench,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,scissors_cabinet_desk,asym_B3_poor_vis,0,cabinet,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,seed_pot_bag,asym_B3_poor_vis,0,pot,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,shovel_shed_yard,asym_B3_poor_vis,0,shed,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,soap_shelf_ledge,asym_B3_poor_vis,0,shelf,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,sponge_sink_counter,asym_B3_poor_vis,0,sink,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,spoon_cup_bowl,asym_B3_poor_vis,0,cup,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,stamp_drawer_tray,asym_B3_poor_vis,0,tray,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,stapler_desk_drawer,asym_B3_poor_vis,0,drawer,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,stone_ledge_pot,asym_B3_poor_vis,0,ledge,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,strap_hook_drawer,asym_B3_poor_vis,0,hook,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,tape_drawer_shelf,asym_B3_poor_vis,0,drawer,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,ticket_pocket_bag,asym_B3_poor_vis,0,bag,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,towel_rack_basket,asym_B3_poor_vis,0,basket,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,toy_bin_rug,asym_B3_poor_vis,0,rug,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,tray_oven_counter,asym_B3_poor_vis,0,counter,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,umbrella_stand_hook,asym_B3_poor_vis,0,stand,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,vase_table_mantle,asym_B3_poor_vis,0,table,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,wallet_desk_drawer,asym_B3_poor_vis,0,desk,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,watch_dresser_nightstand,asym_B3_poor_vis,0,dresser,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,whisk_drawer_hook,asym_B3_poor_vis,0,hook,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,wire_bench_drawer,asym_B3_poor_vis,0,drawer,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,wrench_bench_toolbox,asym_B3_poor_vis,0,bench,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,apron_hook_drawer,asym_C_cooperate,1,drawer,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,badge_desk_hook,asym_C_cooperate,1,desk,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,ball_yard_garage,asym_C_cooperate,1,garage,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,belt_closet_chair,asym_C_cooperate,1,chair,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,binder_shelf_desk,asym_C_cooperate,1,desk,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,blanket_bed_chair,asym_C_cooperate,1,bed,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,book_shelf_bag,asym_C_cooperate,1,shelf,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,bottle_fridge_counter,asym_C_cooperate,1,counter,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,bowl_table_counter,asym_C_cooperate,1,table,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,broom_closet_corner,asym_C_cooperate,1,closet,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,brush_drawer_counter,asym_C_cooperate,1,drawer,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,bulb_box_shelf,asym_C_cooperate,1,box,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,cable_desk_floor,asym_C_cooperate,1,desk,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,camera_bag_shelf,asym_C_cooperate,1,shelf,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,candle_mantle_table,asym_C_cooperate,1,mantle,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,chain_hook_box,asym_C_cooperate,1,hook,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,chalk_tray_box,asym_C_cooperate,1,box,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,charger_desk_bed,asym_C_cooperate,1,desk,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,clip_desk_tray,asym_C_cooperate,1,desk,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,clipboard_shelf_desk,asym_C_cooperate,1,desk,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,cloth_rack_basket,asym_C_cooperate,1,basket,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,coin_jar_pocket,asym_C_cooperate,1,pocket,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,comb_drawer_shelf,asym_C_cooperate,1,drawer,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,cord_desk_basket,asym_C_cooperate,1,basket,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,cup_shelf_table,asym_C_cooperate,1,shelf,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,dice_cup_table,asym_C_cooperate,1,table,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,drill_bench_case,asym_C_cooperate,1,bench,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,fan_shelf_floor,asym_C_cooperate,1,shelf,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,film_shelf_drawer,asym_C_cooperate,1,shelf,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,flag_pole_box,asym_C_cooperate,1,pole,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,flashlight_drawer_shelf,asym_C_cooperate,1,drawer,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,flask_desk_locker,asym_C_cooperate,1,locker,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,fork_drawer_counter,asym_C_cooperate,1,counter,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,frame_wall_desk,asym_C_cooperate,1,wall,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,glasses_counter_shelf,asym_C_cooperate,1,shelf,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,globe_desk_shelf,asym_C_cooperate,1,shelf,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,glove_bench_pocket,asym_C_cooperate,1,bench,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,hammer_shelf_floor,asym_C_cooperate,1,floor,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,hat_hook_chair,asym_C_cooperate,1,hook,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,jacket_hook_chair,asym_C_cooperate,1,hook,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,jar_shelf_counter,asym_C_cooperate,1,counter,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,key_in_boxes,asym_C_cooperate,1,red box,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,knob_box_shelf,asym_C_cooperate,1,box,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,lantern_tent_truck,asym_C_cooperate,1,truck,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,lanyard_locker_desk,asym_C_cooperate,1,locker,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,leash_hook_table,asym_C_cooperate,1,hook,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,lens_bag_case,asym_C_cooperate,1,bag,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,letter_mailbox_mat,asym_C_cooperate,1,mat,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,lighter_drawer_pocket,asym_C_cooperate,1,pocket,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,lock_gate_shed,asym_C_cooperate,1,gate,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,map_table_wall,asym_C_cooperate,1,wall,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,marker_cup_tray,asym_C_cooperate,1,tray,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,mask_hook_drawer,asym_C_cooperate,1,drawer,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,mat_floor_shelf,asym_C_cooperate,1,shelf,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,medal_shelf_box,asym_C_cooperate,1,box,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,mirror_wall_shelf,asym_C_cooperate,1,shelf,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,mug_shelf_rack,asym_C_cooperate,1,rack,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,needle_box_drawer,asym_C_cooperate,1,drawer,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,net_shed_yard,asym_C_cooperate,1,shed,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,notebook_desk_backpack,asym_C_cooperate,1,desk,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,package_door_porch,asym_C_cooperate,1,back porch,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,pail_shed_porch,asym_C_cooperate,1,shed,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,paint_shelf_bench,asym_C_cooperate,1,shelf,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,pan_stove_shelf,asym_C_cooperate,1,shelf,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,patch_drawer_table,asym_C_cooperate,1,drawer,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,pen_cup_tray,asym_C_cooperate,1,tray,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,phone_table_couch,asym_C_cooperate,1,table,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,photo_shelf_drawer,asym_C_cooperate,1,drawer,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,pillow_bed_couch,asym_C_cooperate,1,bed,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,plate_table_sink,asym_C_cooperate,1,sink,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,plug_desk_floor,asym_C_cooperate,1,floor,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,rake_shed_fence,asym_C_cooperate,1,shed,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,receipt_pocket_folder,asym_C_cooperate,1,pocket,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,remote_table_cushion,asym_C_cooperate,1,table,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,ring_box_pouch,asym_C_cooperate,1,box,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,rope_shed_trunk,asym_C_cooperate,1,shed,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,scale_counter_shelf,asym_C_cooperate,1,shelf,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,scarf_closet_bench,asym_C_cooperate,1,closet,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,scissors_cabinet_desk,asym_C_cooperate,1,desk,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,seed_pot_bag,asym_C_cooperate,1,bag,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,shovel_shed_yard,asym_C_cooperate,1,yard,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,soap_shelf_ledge,asym_C_cooperate,1,ledge,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,sponge_sink_counter,asym_C_cooperate,1,counter,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,spoon_cup_bowl,asym_C_cooperate,1,bowl,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,stamp_drawer_tray,asym_C_cooperate,1,drawer,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,stapler_desk_drawer,asym_C_cooperate,1,desk,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,stone_ledge_pot,asym_C_cooperate,1,pot,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,strap_hook_drawer,asym_C_cooperate,1,drawer,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,tape_drawer_shelf,asym_C_cooperate,1,shelf,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,ticket_pocket_bag,asym_C_cooperate,1,pocket,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,towel_rack_basket,asym_C_cooperate,1,rack,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,toy_bin_rug,asym_C_cooperate,1,bin,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,tray_oven_counter,asym_C_cooperate,1,oven,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,umbrella_stand_hook,asym_C_cooperate,1,hook,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,vase_table_mantle,asym_C_cooperate,1,mantle,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,wallet_desk_drawer,asym_C_cooperate,1,drawer,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,watch_dresser_nightstand,asym_C_cooperate,1,nightstand,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,whisk_drawer_hook,asym_C_cooperate,1,drawer,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,wire_bench_drawer,asym_C_cooperate,1,bench,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,wrench_bench_toolbox,asym_C_cooperate,1,toolbox,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,apron_hook_drawer,conflict_A1_expert,0,hook,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,badge_desk_hook,conflict_A1_expert,0,hook,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,ball_yard_garage,conflict_A1_expert,0,yard,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,belt_closet_chair,conflict_A1_expert,0,closet,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,binder_shelf_desk,conflict_A1_expert,0,shelf,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,blanket_bed_chair,conflict_A1_expert,0,chair,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,book_shelf_bag,conflict_A1_expert,0,bag,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,bottle_fridge_counter,conflict_A1_expert,0,fridge,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,bowl_table_counter,conflict_A1_expert,0,counter,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,broom_closet_corner,conflict_A1_expert,0,corner,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,brush_drawer_counter,conflict_A1_expert,0,counter,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,bulb_box_shelf,conflict_A1_expert,0,shelf,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,cable_desk_floor,conflict_A1_expert,0,floor,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,camera_bag_shelf,conflict_A1_expert,0,bag,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,candle_mantle_table,conflict_A1_expert,0,table,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,chain_hook_box,conflict_A1_expert,0,box,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,chalk_tray_box,conflict_A1_expert,0,tray,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,charger_desk_bed,conflict_A1_expert,0,bed,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,clip_desk_tray,conflict_A1_expert,0,tray,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,clipboard_shelf_desk,conflict_A1_expert,0,shelf,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,cloth_rack_basket,conflict_A1_expert,0,rack,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,coin_jar_pocket,conflict_A1_expert,0,jar,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,comb_drawer_shelf,conflict_A1_expert,0,shelf,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,cord_desk_basket,conflict_A1_expert,0,desk,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,cup_shelf_table,conflict_A1_expert,0,table,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,dice_cup_table,conflict_A1_expert,0,cup,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,drill_bench_case,conflict_A1_expert,0,case,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,fan_shelf_floor,conflict_A1_expert,0,floor,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,film_shelf_drawer,conflict_A1_expert,0,drawer,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,flag_pole_box,conflict_A1_expert,0,box,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,flashlight_drawer_shelf,conflict_A1_expert,0,shelf,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,flask_desk_locker,conflict_A1_expert,0,desk,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,fork_drawer_counter,conflict_A1_expert,0,drawer,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,frame_wall_desk,conflict_A1_expert,0,desk,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,glasses_counter_shelf,conflict_A1_expert,0,counter,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,globe_desk_shelf,conflict_A1_expert,0,desk,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,glove_bench_pocket,conflict_A1_expert,0,pocket,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,hammer_shelf_floor,conflict_A1_expert,0,shelf,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,hat_hook_chair,conflict_A1_expert,0,chair,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,jacket_hook_chair,conflict_A1_expert,0,chair,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,jar_shelf_counter,conflict_A1_expert,0,shelf,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,key_in_boxes,conflict_A1_expert,0,blue box,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,knob_box_shelf,conflict_A1_expert,0,shelf,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,lantern_tent_truck,conflict_A1_expert,0,tent,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,lanyard_locker_desk,conflict_A1_expert,0,desk,2
gemini-3.1-pro-preview × gemini-3.1-pro-preview,leash_hook_table,conflict_A1_expert,0,table,2
