case_type,pair,model_1,model_2,scenario,episode_idx,n_turns,final_choice,has_leave,has_prompt_leak,has_repetition,has_max_turns,has_guide_leave,has_guide_goal_fail
mutual_incoh_fail,Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,coin_jar_pocket,95,16,,0,0,0,1,0,0
mutual_coop_fail,Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,flashlight_drawer_shelf,96,16,,0,0,1,1,0,0
conflict_coop_fail,Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,flashlight_drawer_shelf,99,16,,0,0,1,1,0,0
conflict_coop_fail,Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,wallet_desk_drawer,9,12,desk,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,flashlight_drawer_shelf,101,2,drawer,1,0,0,0,0,0
conflict_coop_fail,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,scissors_cabinet_desk,105,2,cabinet,1,0,0,0,0,0
conflict_adv_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,scissors_cabinet_desk,106,6,desk,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,scissors_cabinet_desk,107,12,desk,1,0,1,0,0,0
conflict_coop_fail,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,toy_bin_rug,111,2,rug,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,toy_bin_rug,113,2,bin,1,0,0,0,0,0
conflict_coop_fail,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,watch_dresser_nightstand,117,2,dresser,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,watch_dresser_nightstand,119,10,nightstand,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,wallet_desk_drawer,11,4,drawer,1,0,0,0,0,0
conflict_coop_fail,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,candle_mantle_table,123,2,table,1,0,0,0,0,0
mutual_incoh_fail,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,candle_mantle_table,125,4,table,1,0,0,0,0,0
conflict_coop_fail,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,fork_drawer_counter,129,2,drawer,1,0,0,0,0,0
conflict_adv_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,fork_drawer_counter,130,2,counter,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,fork_drawer_counter,131,2,counter,1,0,0,0,0,0
conflict_coop_fail,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,ticket_pocket_bag,135,2,bag,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,ticket_pocket_bag,137,2,pocket,1,0,0,0,0,0
conflict_coop_fail,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,map_table_wall,141,2,table,1,0,0,0,0,0
conflict_adv_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,map_table_wall,142,2,wall,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,map_table_wall,143,2,wall,1,0,0,0,0,0
conflict_coop_fail,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,broom_closet_corner,147,2,corner,1,0,0,0,0,0
conflict_adv_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,broom_closet_corner,148,6,closet,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,broom_closet_corner,149,2,closet,1,0,0,0,0,0
conflict_coop_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,camera_bag_shelf,153,4,shelf,1,0,0,0,0,0
conflict_adv_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,camera_bag_shelf,154,8,shelf,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,camera_bag_shelf,155,2,shelf,1,0,0,0,0,0
conflict_coop_fail,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,brush_drawer_counter,159,2,counter,1,0,0,0,0,0
conflict_coop_fail,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,package_door_porch,15,2,front door,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,brush_drawer_counter,161,10,drawer,1,0,0,0,0,0
conflict_coop_fail,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,spoon_cup_bowl,165,2,cup,1,0,0,0,0,0
conflict_adv_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,spoon_cup_bowl,166,4,bowl,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,spoon_cup_bowl,167,2,bowl,1,0,0,0,0,0
conflict_coop_fail,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,badge_desk_hook,171,2,hook,1,0,0,0,0,0
conflict_adv_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,badge_desk_hook,172,4,desk,1,0,0,0,0,0
mutual_incoh_fail,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,badge_desk_hook,173,6,hook,1,0,0,0,0,0
conflict_coop_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,lantern_tent_truck,177,4,truck,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,lantern_tent_truck,179,4,truck,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,package_door_porch,17,2,back porch,1,0,0,0,0,0
conflict_coop_fail,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,blanket_bed_chair,183,2,chair,1,0,0,0,0,0
conflict_adv_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,blanket_bed_chair,184,2,bed,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,blanket_bed_chair,185,2,bed,1,0,0,0,0,0
conflict_coop_fail,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,tape_drawer_shelf,189,2,drawer,1,0,0,0,0,0
conflict_adv_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,tape_drawer_shelf,190,8,shelf,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,tape_drawer_shelf,191,2,shelf,1,0,0,0,0,0
conflict_coop_fail,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,charger_desk_bed,195,2,bed,1,0,0,0,0,0
conflict_adv_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,charger_desk_bed,196,4,desk,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,charger_desk_bed,197,6,desk,1,0,0,0,0,0
conflict_coop_fail,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,bottle_fridge_counter,201,2,fridge,1,0,0,0,0,0
conflict_adv_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,bottle_fridge_counter,202,2,counter,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,bottle_fridge_counter,203,2,counter,1,0,0,0,0,0
conflict_coop_fail,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,notebook_desk_backpack,207,2,backpack,1,0,0,0,0,0
conflict_adv_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,notebook_desk_backpack,208,6,desk,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,notebook_desk_backpack,209,8,desk,1,0,0,0,0,0
conflict_coop_fail,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,wrench_bench_toolbox,213,2,bench,1,0,0,0,0,0
conflict_adv_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,wrench_bench_toolbox,214,4,toolbox,1,0,0,0,0,0
mutual_incoh_fail,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,wrench_bench_toolbox,215,4,bench,1,0,0,0,0,0
conflict_coop_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,pillow_bed_couch,219,8,bed,1,0,1,0,0,0
conflict_coop_fail,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,phone_table_couch,21,2,couch,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,pillow_bed_couch,221,2,bed,1,0,0,0,0,0
conflict_coop_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,hammer_shelf_floor,225,2,floor,1,0,0,0,0,0
conflict_adv_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,hammer_shelf_floor,226,2,floor,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,hammer_shelf_floor,227,2,floor,1,0,0,0,0,0
conflict_adv_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,phone_table_couch,22,2,table,1,0,0,0,0,0
conflict_coop_fail,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,receipt_pocket_folder,231,2,folder,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,receipt_pocket_folder,233,6,pocket,1,0,0,0,0,0
conflict_coop_fail,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,plate_table_sink,237,2,table,1,0,0,0,0,0
conflict_adv_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,plate_table_sink,238,12,sink,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,plate_table_sink,239,2,sink,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,phone_table_couch,23,16,table,1,0,0,1,0,0
conflict_coop_fail,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,jacket_hook_chair,243,2,chair,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,jacket_hook_chair,245,4,hook,1,0,0,0,0,0
conflict_coop_fail,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,ball_yard_garage,249,2,yard,1,0,0,0,0,0
conflict_adv_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,ball_yard_garage,250,6,garage,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,ball_yard_garage,251,2,garage,1,0,0,0,0,0
conflict_coop_fail,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,stamp_drawer_tray,255,2,tray,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,stamp_drawer_tray,257,2,drawer,1,0,0,0,0,0
conflict_coop_fail,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,photo_shelf_drawer,261,2,shelf,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,photo_shelf_drawer,263,8,drawer,1,0,0,0,0,0
conflict_coop_fail,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,cable_desk_floor,267,16,floor,1,0,1,1,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,cable_desk_floor,269,2,desk,1,0,0,0,0,0
conflict_coop_fail,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,soap_shelf_ledge,273,2,shelf,1,0,0,0,0,0
conflict_adv_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,soap_shelf_ledge,274,8,ledge,1,0,0,0,0,0
mutual_incoh_fail,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,soap_shelf_ledge,275,4,shelf,1,0,0,0,0,0
conflict_coop_fail,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,glove_bench_pocket,279,2,pocket,1,0,0,0,0,0
conflict_coop_fail,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,book_shelf_bag,27,2,bag,1,0,0,0,0,0
conflict_adv_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,glove_bench_pocket,280,4,bench,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,glove_bench_pocket,281,2,bench,1,0,0,0,0,0
conflict_coop_fail,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,sponge_sink_counter,285,2,sink,1,0,0,0,0,0
conflict_adv_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,sponge_sink_counter,286,2,counter,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,sponge_sink_counter,287,2,counter,1,0,0,0,0,0
conflict_coop_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,comb_drawer_shelf,291,8,drawer,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,comb_drawer_shelf,293,6,drawer,1,0,0,0,0,0
conflict_coop_fail,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,marker_cup_tray,297,2,cup,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,marker_cup_tray,299,2,tray,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,book_shelf_bag,29,6,shelf,1,0,0,0,0,0
conflict_coop_fail,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,rope_shed_trunk,303,2,trunk,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,rope_shed_trunk,305,2,shed,1,0,0,0,0,0
conflict_coop_fail,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,vase_table_mantle,309,2,table,1,0,0,0,0,0
conflict_adv_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,vase_table_mantle,310,6,mantle,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,vase_table_mantle,311,2,mantle,1,0,0,0,0,0
conflict_coop_fail,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,bowl_table_counter,315,2,counter,1,0,0,0,0,0
mutual_incoh_fail,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,bowl_table_counter,317,2,counter,1,0,0,0,0,0
conflict_coop_fail,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,lighter_drawer_pocket,321,2,drawer,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,lighter_drawer_pocket,323,12,pocket,1,0,1,0,0,0
conflict_coop_fail,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,drill_bench_case,327,4,case,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,drill_bench_case,329,6,bench,1,0,0,0,0,0
conflict_coop_fail,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,medal_shelf_box,333,2,shelf,1,0,0,0,0,0
conflict_adv_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,medal_shelf_box,334,4,box,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,medal_shelf_box,335,2,box,1,0,0,0,0,0
conflict_coop_fail,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,lanyard_locker_desk,339,2,desk,1,0,0,0,0,0
conflict_coop_fail,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,glasses_counter_shelf,33,2,counter,1,0,0,0,0,0
conflict_adv_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,lanyard_locker_desk,340,4,locker,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,lanyard_locker_desk,341,2,locker,1,0,0,0,0,0
conflict_coop_fail,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,apron_hook_drawer,345,2,hook,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,apron_hook_drawer,347,2,drawer,1,0,0,0,0,0
conflict_coop_fail,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,leash_hook_table,351,2,table,1,0,0,0,0,0
mutual_incoh_fail,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,leash_hook_table,353,6,table,1,0,0,0,0,0
conflict_coop_fail,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,mat_floor_shelf,357,2,floor,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,mat_floor_shelf,359,2,shelf,1,0,0,0,0,0
mutual_incoh_fail,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,glasses_counter_shelf,35,4,counter,1,0,0,0,0,0
mutual_coop_fail,Mistral-7B-Instruct-v0.2 x Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,clip_desk_tray,360,2,tray,1,0,0,0,0,0
